id,accepted_plant_name_id,match_type
58034,385199-wcs,strict match
1115387,385196-wcs,strict match
179211,385211-wcs,strict match
179212,385218-wcs,strict match
179192,385153-wcs,strict match
179198,385169-wcs,strict match
179230,385270-wcs,strict match
179197,385163-wcs,strict match
179231,385271-wcs,strict match
179207,385200-wcs,strict match
179221,385238-wcs,strict match
179205,385195-wcs,strict match
179223,385246-wcs,strict match
179217,385229-wcs,strict match
179224,385247-wcs,strict match
179213,385222-wcs,strict match
179208,385203-wcs,strict match
179214,385225-wcs,strict match
179219,385232-wcs,strict match
36013,385154-wcs,strict match
58035,385205-wcs,strict match
466906,385217-wcs,strict match
466905,385180-wcs,strict match
179196,385162-wcs,strict match
251412,385187-wcs,strict match
1128774,385242-wcs,strict match
3300,385136-wcs,strict match
2290788,385167-wcs,strict match
115881,378791-wcs,strict match
115888,378853-wcs,strict match
3305,378895-wcs,strict match
859277,378863-wcs,strict match
2044354,493672-wcs,strict match
115885,378909-wcs,strict match
3307,378897-wcs,strict match
115889,378836-wcs,strict match
115887,378896-wcs,strict match
2044346,378815-wcs,strict match
1115398,378845-wcs,strict match
115880,378802-wcs,strict match
115883,378891-wcs,strict match
115901,378848-wcs,strict match
2044335,378805-wcs,strict match
468926,378938-wcs,strict match
3304,378846-wcs,strict match
115903,378767-wcs,strict match
2044349,378948-wcs,strict match
2044351,462009-wcs,strict match
1358840,381612-wcs,strict match
747356,378758-wcs,strict match
859275,378883-wcs,strict match
859278,378772-wcs,strict match
115899,378865-wcs,strict match
859276,378887-wcs,strict match
2044345,459758-wcs,strict match
115875,459761-wcs,strict match
2044336,378807-wcs,strict match
2044352,459762-wcs,strict match
115908,378782-wcs,strict match
115891,378823-wcs,strict match
1358839,378938-wcs,strict match
115884,378871-wcs,strict match
2044290,378830-wcs,strict match
115892,378825-wcs,strict match
115898,378866-wcs,strict match
42329,378868-wcs,strict match
747355,378901-wcs,strict match
115895,378859-wcs,strict match
115897,378861-wcs,strict match
501451,378765-wcs,strict match
2044341,522532-wcs,strict match
1115397,378899-wcs,strict match
1115399,378836-wcs,strict match
2044344,378935-wcs,strict match
115907,378761-wcs,strict match
2044337,462008-wcs,strict match
1109621,378797-wcs,strict match
2044338,378890-wcs,strict match
115890,378813-wcs,strict match
2044339,474765-wcs,strict match
3306,378845-wcs,strict match
115904,378769-wcs,strict match
182488,378873-wcs,strict match
115900,378851-wcs,strict match
115906,378758-wcs,strict match
115893,378840-wcs,strict match
115882,378882-wcs,strict match
115896,378863-wcs,strict match
2044343,378841-wcs,strict match
2044356,378756-wcs,strict match
2044342,462007-wcs,strict match
182489,378792-wcs,strict match
2044340,381611-wcs,strict match
115905,378781-wcs,strict match
115894,386716-wcs,strict match
2044355,475370-wcs,strict match
2044348,381613-wcs,strict match
115886,378916-wcs,strict match
115902,378785-wcs,strict match
34342,378875-wcs,strict match
2044350,459759-wcs,strict match
179233,379187-wcs,strict match
133430,379188-wcs,strict match
1115391,379262-wcs,strict match
466911,379210-wcs,strict match
1216052,379218-wcs,strict match
1216055,379267-wcs,strict match
520099,379222-wcs,strict match
520098,379311-wcs,strict match
1216057,379246-wcs,strict match
1115390,379207-wcs,strict match
520100,379213-wcs,strict match
1115392,379254-wcs,strict match
179234,379260-wcs,strict match
1216053,379243-wcs,strict match
114456,379250-wcs,strict match
212136,379247-wcs,strict match
1216058,379241-wcs,strict match
1216067,379255-wcs,strict match
707764,379263-wcs,strict match
1115394,379221-wcs,strict match
1216046,379236-wcs,strict match
707766,379219-wcs,strict match
1115393,379252-wcs,strict match
466910,379259-wcs,strict match
520103,379235-wcs,strict match
520104,379233-wcs,strict match
520102,379320-wcs,strict match
1115395,379211-wcs,strict match
1216054,379225-wcs,strict match
212138,379226-wcs,strict match
520101,379217-wcs,strict match
547013,379244-wcs,strict match
1115396,379232-wcs,strict match
707765,379223-wcs,strict match
1115388,379240-wcs,strict match
707767,379216-wcs,strict match
1115389,379208-wcs,strict match
1216056,379230-wcs,strict match
171019,379245-wcs,strict match
133431,379220-wcs,strict match
707768,379234-wcs,strict match
520097,379264-wcs,strict match
212137,379261-wcs,strict match
41994,382787-wcs,strict match
179078,382803-wcs,strict match
859272,381358-wcs,strict match
179081,382806-wcs,strict match
179294,382802-wcs,strict match
179080,382805-wcs,strict match
1842557,520278-wcs,strict match
1115353,382775-wcs,strict match
859270,382778-wcs,strict match
171009,382777-wcs,strict match
179073,382786-wcs,strict match
859269,381484-wcs,strict match
115873,382800-wcs,strict match
179072,382782-wcs,strict match
1842556,486487-wcs,strict match
859271,382783-wcs,strict match
179069,382770-wcs,strict match
2587815,456845-wcs,strict match
630759,382771-wcs,strict match
179074,382783-wcs,strict match
179071,382774-wcs,strict match
179075,382797-wcs,strict match
179079,382804-wcs,strict match
179070,382773-wcs,strict match
630760,381485-wcs,strict match
115872,382796-wcs,strict match
179077,382799-wcs,strict match
179076,382798-wcs,strict match
3377,339841-wcs,strict match
1643309,334200-wcs,strict match
225592,334138-wcs,strict match
288818,334158-wcs,strict match
1651117,334110-wcs,strict match
1651116,334100-wcs,strict match
225589,334107-wcs,strict match
243002,334132-wcs,strict match
242779,334091-wcs,strict match
226935,334185-wcs,strict match
226272,334185-wcs,strict match
225595,334108-wcs,strict match
1886646,334114-wcs,strict match
3382,334116-wcs,strict match
29812,334154-wcs,strict match
225597,334206-wcs,strict match
1962480,334115-wcs,strict match
174662,334105-wcs,strict match
225607,334132-wcs,strict match
1886647,334130-wcs,strict match
225593,334161-wcs,strict match
33153,334187-wcs,strict match
44929,334092-wcs,strict match
3381,334171-wcs,strict match
3383,334110-wcs,strict match
225606,334132-wcs,strict match
1886610,334189-wcs,strict match
45078,334179-wcs,strict match
1886644,334101-wcs,strict match
225594,334174-wcs,strict match
242781,334202-wcs,strict match
174661,334187-wcs,strict match
225609,334132-wcs,strict match
225596,334129-wcs,strict match
45079,334206-wcs,strict match
225608,334132-wcs,strict match
225591,334137-wcs,strict match
1651115,334098-wcs,strict match
262102,334149-wcs,strict match
242780,334195-wcs,strict match
225590,334132-wcs,strict match
243004,334132-wcs,strict match
329755,333028-wcs,strict match
860134,332886-wcs,strict match
288828,332944-wcs,strict match
1173700,333050-wcs,strict match
288830,333054-wcs,strict match
3389,332906-wcs,strict match
288835,332908-wcs,strict match
191307,332903-wcs,strict match
289429,470149-wcs,strict match
45090,332890-wcs,strict match
191312,333033-wcs,strict match
3388,332926-wcs,strict match
302006,332847-wcs,strict match
42328,332937-wcs,strict match
698666,332979-wcs,strict match
45091,332940-wcs,strict match
1303470,332964-wcs,strict match
289428,332940-wcs,strict match
191310,332996-wcs,strict match
288833,332884-wcs,strict match
157595,332925-wcs,strict match
45077,333051-wcs,strict match
288825,333052-wcs,strict match
173280,332918-wcs,strict match
39583,333056-wcs,strict match
50295,332930-wcs,strict match
191309,332966-wcs,strict match
1303469,333030-wcs,strict match
34344,332970-wcs,strict match
288836,333021-wcs,strict match
191311,333012-wcs,strict match
288826,332936-wcs,strict match
288821,333042-wcs,strict match
682520,332904-wcs,strict match
288827,333004-wcs,strict match
191306,332901-wcs,strict match
173279,332982-wcs,strict match
33152,333041-wcs,strict match
288834,332900-wcs,strict match
173281,332893-wcs,strict match
302007,332926-wcs,strict match
288831,332989-wcs,strict match
173276,332984-wcs,strict match
288819,332960-wcs,strict match
191305,332881-wcs,strict match
173275,332859-wcs,strict match
288824,333053-wcs,strict match
1173699,333024-wcs,strict match
173278,332943-wcs,strict match
1303468,332952-wcs,strict match
302009,332925-wcs,strict match
289842,333007-wcs,strict match
289843,333008-wcs,strict match
288820,332922-wcs,strict match
257426,332962-wcs,strict match
191308,332920-wcs,strict match
191304,332875-wcs,strict match
288822,333044-wcs,strict match
288823,333027-wcs,strict match
288832,332888-wcs,strict match
66172,333061-wcs,strict match
36014,332871-wcs,strict match
173277,332935-wcs,strict match
257425,333022-wcs,strict match
288829,333032-wcs,strict match
1904734,519517-wcs,strict match
88920,519515-wcs,strict match
133441,377777-wcs,strict match
124781,377783-wcs,strict match
124779,377791-wcs,strict match
105750,377808-wcs,strict match
124782,377810-wcs,strict match
124783,377807-wcs,strict match
1985184,377820-wcs,strict match
1971711,377813-wcs,strict match
124784,377800-wcs,strict match
2126358,377783-wcs,strict match
238548,377783-wcs,strict match
238547,377784-wcs,strict match
1986357,377796-wcs,strict match
1652688,377818-wcs,strict match
124780,377777-wcs,strict match
124794,519416-wcs,strict match
1652689,519421-wcs,strict match
124775,519463-wcs,strict match
114516,519450-wcs,strict match
124776,519468-wcs,strict match
1202798,519453-wcs,strict match
121383,519458-wcs,strict match
13099,519475-wcs,strict match
889078,519469-wcs,strict match
124772,519434-wcs,strict match
432243,519498-wcs,strict match
1202799,519471-wcs,strict match
124773,519435-wcs,strict match
1202797,519435-wcs,strict match
124795,519419-wcs,strict match
432240,519451-wcs,strict match
251265,519476-wcs,strict match
432239,519437-wcs,strict match
432236,519428-wcs,strict match
432237,519429-wcs,strict match
145286,519477-wcs,strict match
432241,519459-wcs,strict match
13098,519444-wcs,strict match
432242,519444-wcs,strict match
432238,519449-wcs,strict match
124774,519490-wcs,strict match
1202800,519490-wcs,strict match
1652690,519480-wcs,strict match
124793,519415-wcs,strict match
124778,519502-wcs,strict match
124788,381270-wcs,strict match
238549,381265-wcs,strict match
124791,381255-wcs,strict match
124785,381252-wcs,strict match
124789,381284-wcs,strict match
137467,381253-wcs,strict match
1652687,381278-wcs,strict match
2027360,381256-wcs,strict match
453241,381289-wcs,strict match
124792,381269-wcs,strict match
133444,381264-wcs,strict match
124787,381291-wcs,strict match
13674,381245-wcs,strict match
81864,381253-wcs,strict match
50507,381262-wcs,strict match
124786,381280-wcs,strict match
133442,381282-wcs,strict match
133443,381282-wcs,strict match
124790,381247-wcs,strict match
133445,381251-wcs,strict match
13351,18328-wcs,strict match
13333,7867-wcs,strict match
136133,466404-az,strict match
1354002,466403-az,strict match
155289,773624-az,strict match
1237530,746121-az,strict match
128625,805283-az,strict match
337468,367062-az,strict match
590019,384058-az,strict match
325530,1011171-az,strict match
128693,532069-az,strict match
1345256,532015-az,strict match
263813,532079-az,strict match
128692,532070-az,strict match
684743,383630-az,strict match
128653,383619-az,strict match
684741,383734-az,strict match
684744,383628-az,strict match
684742,383631-az,strict match
119264,721349-az,strict match
1085347,721318-az,strict match
1755859,721677-az,strict match
1755858,721676-az,strict match
397103,721709-az,strict match
2565731,721702-az,strict match
128608,721692-az,strict match
1202727,721268-az,strict match
1987972,721544-az,strict match
1222053,721573-az,strict match
1225869,721583-az,strict match
2022736,721670-az,strict match
1225865,721220-az,strict match
397101,721146-az,strict match
977953,721636-az,strict match
1755844,721361-az,strict match
1755848,721456-az,strict match
337465,721446-az,strict match
337451,721446-az,strict match
119421,721263-az,strict match
1755835,721132-az,strict match
1609860,721581-az,strict match
1440068,721607-az,strict match
128605,1014144-az,strict match
1008900,721656-az,strict match
1312784,721384-az,strict match
1755845,721391-az,strict match
1225871,721705-az,strict match
1755857,1013981-az,strict match
1202725,721195-az,strict match
1755841,721251-az,strict match
1755836,721135-az,strict match
119263,721253-az,strict match
883771,1014144-az,strict match
2565727,721415-az,strict match
943087,721154-az,strict match
1987959,386144-az,strict match
1532343,721306-az,strict match
2571139,721137-az,strict match
344096,721539-az,strict match
889993,721423-az,strict match
1755839,1013960-az,strict match
489016,1014144-az,strict match
1619381,721489-az,strict match
2565728,721423-az,strict match
192326,721658-az,strict match
1202728,721619-az,strict match
1225867,721368-az,strict match
943088,721362-az,strict match
258907,721492-az,strict match
397099,721268-az,strict match
1755851,721553-az,strict match
1755840,721243-az,strict match
562952,995090-az,strict match
714455,721510-az,strict match
688535,721407-az,strict match
397100,721510-az,strict match
128606,1014189-az,strict match
2565729,1001957-az,strict match
1225868,721528-az,strict match
337469,721532-az,strict match
1619382,721699-az,strict match
1755850,721536-az,strict match
397098,721651-az,strict match
13429,721183-az,strict match
119262,721183-az,strict match
2565725,721312-az,strict match
1755849,1013970-az,strict match
1987971,721502-az,strict match
489015,721564-az,strict match
1609859,721131-az,strict match
1755837,721214-az,strict match
1755846,721406-az,strict match
943090,721250-az,strict match
2565726,721399-az,strict match
1755838,721236-az,strict match
979729,721307-az,strict match
2047775,603957-az,strict match
1603709,721114-az,strict match
2565723,1001973-az,strict match
943089,721540-az,strict match
1504401,721620-az,strict match
1202726,721231-az,strict match
1755854,721600-az,strict match
1679289,721235-az,strict match
977952,721172-az,strict match
1202729,721584-az,strict match
1755853,721581-az,strict match
1755842,1227353-az,strict match
1755852,721576-az,strict match
1322070,721556-az,strict match
128607,1013980-az,strict match
2565724,721292-az,strict match
1225866,721335-az,strict match
1755847,721421-az,strict match
1679285,721217-az,strict match
1489478,721546-az,strict match
1755856,721656-az,strict match
2565719,721692-az,strict match
1132458,721377-az,strict match
3438,446614-az,strict match
2306749,630139-az,strict match
136105,630141-az,strict match
1053104,384052-az,strict match
590009,630131-az,strict match
128588,630152-az,strict match
1053105,630110-az,strict match
2049519,630101-az,strict match
2049520,1014222-az,strict match
325534,1014221-az,strict match
460770,1014225-az,strict match
325533,1014220-az,strict match
460771,1014224-az,strict match
2049523,1014190-az,strict match
